,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
17,18.0,71,CHABBEY,Elise,SUI,EQUIPE PAULE KA,W,27,,,2:53:27,
18,19.0,41,AMIALIUSIK,Alena,BLR,CANYON / /SRAM RACING,W,31,,,2:54:01,
19,20.0,163,GILL,Nadine Michaela,GER,,W,29,,,2:54:13,
20,21.0,23,BUJAK,Eugenia,SLO,ALE' BTC LJUBLJANA,W,31,,,2:54:38,
21,22.0,76,REUSSER,Marlen,SUI,EQUIPE PAULE KA,W,29,,,2:54:38,
22,23.0,85,VAS,Kata Blanka,HUN,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,2:55:08,
23,24.0,181,BRAND,Lucinda,NED,TREK - SEGAFREDO,W,31,,,2:55:19,
24,25.0,51,ERIĆ,Jelena,SRB,MOVISTAR TEAM WOMEN,W,24,,,2:55:19,
25,26.0,16,MAJERUS,Christine,LUX,BOELS DOLMANS CYCLINGTEAM,W,33,,,2:55:19,
26,27.0,64,KOREVAAR,Jeanne,NED,CCC - LIV,W,24,,,2:55:19,
27,28.0,62,STULTIENS,Sabrina,NED,CCC - LIV,W,27,,,2:55:19,
28,29.0,22,BASTIANELLI,Marta,ITA,ALE' BTC LJUBLJANA,W,33,,,2:55:19,
29,30.0,93,ZANARDI,Silvia,ITA,BEPINK,W,20,,,2:55:19,
30,31.0,211,UPEGUI QUEVEDO,Carolina,COL,COLOMBIA,W,31,,,2:55:19,
31,32.0,214,ATEHORTUA HOYOS,Daniela,COL,COLOMBIA,W,21,,,2:55:19,
32,33.0,206,ERAUD,Severine,FRA,Charente - Maritime Women Cycling,W,25,,,2:55:19,
33,34.0,173,CHAPMAN,Brodie,AUS,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,29,,,2:55:19,
34,35.0,176,MUZIC,Evita,FRA,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,21,,,2:55:19,
35,36.0,1,KENNEDY,Lucy,AUS,MITCHELTON SCOTT,W,32,,,2:55:23,
36,37.0,52,GONZALEZ BLANCO,Alicia,ESP,MOVISTAR TEAM WOMEN,W,25,,,2:55:26,
37,38.0,185,WILES,Tayler,USA,TREK - SEGAFREDO,W,31,,,2:55:37,
38,39.0,73,WRIGHT,Sophie,GBR,EQUIPE PAULE KA,W,21,,,2:55:48,
39,40.0,46,LUDWIG,Hannah,GER,CANYON / /SRAM RACING,W,20,,,2:56:04,
40,41.0,25,PINTAR,Urska,SLO,ALE' BTC LJUBLJANA,W,35,,,2:56:07,
41,42.0,44,KLEIN,Lisa,GER,CANYON / /SRAM RACING,W,24,,,2:56:34,
42,43.0,35,HOLDEN,Elizabeth,GBR,BIZKAIA - DURANGO,W,23,,,2:56:34,
43,44.0,91,CATARZI,Giorgia,ITA,BEPINK,W,19,,,2:56:34,
44,45.0,31,ARZUFFI,Alice Maria,ITA,BIZKAIA - DURANGO,W,26,,,2:56:34,
45,46.0,175,WIEL,Jade,FRA,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,20,,,2:56:34,
46,47.0,56,TERUEL RIBES,Alba,ESP,MOVISTAR TEAM WOMEN,W,24,,,2:56:34,
47,48.0,174,GUILMAN,Victorie,FRA,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,24,,,2:56:34,
